sample_id,source,plausible,plausible_reason,topical,topical_reason,contradicts,contradiction_reason,all_pass
hotpotqa_0939,hotpotqa,1,len=41,1,hits=1/21,1,gold absent (contradicts by alternative),1
hotpotqa_0435,hotpotqa,1,len=45,1,hits=5/12,0,gold appears affirmatively,0
hotpotqa_0797,hotpotqa,1,len=47,1,hits=3/28,1,gold absent (contradicts by alternative),1
hotpotqa_0024,hotpotqa,1,len=43,1,hits=6/18,1,gold absent (contradicts by alternative),1
hotpotqa_0647,hotpotqa,1,len=46,1,hits=5/25,1,gold absent (contradicts by alternative),1
squad_0054,squad,1,len=55,1,hits=2/10,1,gold absent (contradicts by alternative),1
hotpotqa_0823,hotpotqa,1,len=39,1,hits=4/14,1,gold absent (contradicts by alternative),1
squad_0116,squad,1,len=47,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0355,hotpotqa,1,len=42,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0662,hotpotqa,1,len=45,1,hits=4/28,1,gold absent (contradicts by alternative),1
hotpotqa_0730,hotpotqa,1,len=48,1,hits=1/24,1,gold absent (contradicts by alternative),1
hotpotqa_0216,hotpotqa,1,len=31,1,hits=5/16,1,gold absent (contradicts by alternative),1
hotpotqa_0437,hotpotqa,1,len=57,1,hits=9/23,1,gold absent (contradicts by alternative),1
hotpotqa_0475,hotpotqa,1,len=39,1,hits=3/29,1,gold absent (contradicts by alternative),1
squad_0441,squad,1,len=27,1,hits=2/18,0,gold appears affirmatively,0
hotpotqa_0876,hotpotqa,1,len=50,1,hits=4/13,1,gold absent (contradicts by alternative),1
musique_0922,musique,1,len=44,1,hits=1/20,1,gold absent (contradicts by alternative),1
hotpotqa_0809,hotpotqa,1,len=56,1,hits=3/10,1,gold absent (contradicts by alternative),1
musique_0109,musique,1,len=48,1,hits=7/24,1,gold absent (contradicts by alternative),1
musique_0913,musique,1,len=53,1,hits=3/30,1,gold absent (contradicts by alternative),1
hotpotqa_0424,hotpotqa,1,len=46,1,hits=7/15,1,gold absent (contradicts by alternative),1
musique_0279,musique,1,len=46,1,hits=5/11,1,gold absent (contradicts by alternative),1
hotpotqa_0388,hotpotqa,1,len=33,1,hits=5/15,0,gold appears affirmatively,0
squad_0493,squad,1,len=39,0,hits=0/8,1,gold absent (contradicts by alternative),0
musique_0151,musique,1,len=32,0,hits=0/16,1,gold absent (contradicts by alternative),0
hotpotqa_0660,hotpotqa,1,len=49,1,hits=3/11,1,gold absent (contradicts by alternative),1
hotpotqa_0669,hotpotqa,1,len=53,1,hits=1/14,1,gold absent (contradicts by alternative),1
musique_0670,musique,1,len=44,1,hits=2/19,1,gold absent (contradicts by alternative),1
hotpotqa_0220,hotpotqa,1,len=36,1,hits=2/8,1,gold negated,1
squad_0450,squad,1,len=37,0,hits=0/43,1,gold absent (contradicts by alternative),0
hotpotqa_0851,hotpotqa,1,len=39,1,hits=5/16,1,gold absent (contradicts by alternative),1
hotpotqa_0090,hotpotqa,1,len=49,1,hits=2/5,1,gold absent (contradicts by alternative),1
hotpotqa_0342,hotpotqa,1,len=43,1,hits=4/10,1,gold absent (contradicts by alternative),1
musique_0482,musique,1,len=46,1,hits=2/17,1,gold absent (contradicts by alternative),1
hotpotqa_0343,hotpotqa,1,len=40,1,hits=4/22,1,gold absent (contradicts by alternative),1
musique_0360,musique,1,len=48,1,hits=4/13,1,gold absent (contradicts by alternative),1
squad_0265,squad,1,len=43,1,hits=4/43,1,gold absent (contradicts by alternative),1
squad_0198,squad,1,len=43,1,hits=1/20,1,gold absent (contradicts by alternative),1
musique_0632,musique,1,len=43,1,hits=3/40,1,gold absent (contradicts by alternative),1
hotpotqa_0197,hotpotqa,1,len=48,1,hits=7/36,0,gold appears affirmatively,0
musique_0806,musique,1,len=45,1,hits=3/18,1,gold absent (contradicts by alternative),1
musique_0963,musique,1,len=51,1,hits=7/24,1,gold absent (contradicts by alternative),1
hotpotqa_0451,hotpotqa,1,len=49,1,hits=4/19,1,gold absent (contradicts by alternative),1
hotpotqa_0129,hotpotqa,1,len=53,1,hits=5/26,1,gold absent (contradicts by alternative),1
musique_0370,musique,1,len=45,1,hits=3/26,1,gold negated,1
musique_0392,musique,1,len=33,1,hits=5/35,1,gold absent (contradicts by alternative),1
hotpotqa_0393,hotpotqa,1,len=53,1,hits=5/32,1,gold absent (contradicts by alternative),1
squad_0044,squad,1,len=43,1,hits=3/23,1,gold absent (contradicts by alternative),1
hotpotqa_0690,hotpotqa,1,len=38,1,hits=3/20,1,gold absent (contradicts by alternative),1
hotpotqa_0029,hotpotqa,1,len=46,1,hits=2/14,1,gold absent (contradicts by alternative),1
hotpotqa_0057,hotpotqa,1,len=59,1,hits=9/23,1,gold absent (contradicts by alternative),1
hotpotqa_0863,hotpotqa,1,len=43,1,hits=3/34,1,gold absent (contradicts by alternative),1
hotpotqa_0032,hotpotqa,1,len=47,1,hits=4/14,1,gold absent (contradicts by alternative),1
hotpotqa_0187,hotpotqa,1,len=64,1,hits=4/12,1,gold absent (contradicts by alternative),1
hotpotqa_0409,hotpotqa,1,len=44,1,hits=4/15,1,gold absent (contradicts by alternative),1
hotpotqa_0488,hotpotqa,1,len=58,1,hits=4/22,1,gold absent (contradicts by alternative),1
musique_0861,musique,1,len=46,1,hits=7/35,1,gold absent (contradicts by alternative),1
hotpotqa_0767,hotpotqa,1,len=45,1,hits=4/19,1,gold absent (contradicts by alternative),1
squad_0498,squad,1,len=54,1,hits=2/10,1,gold absent (contradicts by alternative),1
musique_0902,musique,1,len=45,1,hits=1/21,1,gold absent (contradicts by alternative),1
hotpotqa_0413,hotpotqa,1,len=44,1,hits=2/11,1,gold absent (contradicts by alternative),1
musique_0571,musique,1,len=46,1,hits=2/19,1,gold absent (contradicts by alternative),1
hotpotqa_0772,hotpotqa,1,len=43,1,hits=3/27,1,gold absent (contradicts by alternative),1
musique_0581,musique,1,len=38,1,hits=2/37,1,gold absent (contradicts by alternative),1
hotpotqa_0099,hotpotqa,1,len=45,1,hits=3/13,1,gold absent (contradicts by alternative),1
hotpotqa_0009,hotpotqa,1,len=43,1,hits=6/16,1,gold absent (contradicts by alternative),1
musique_0225,musique,1,len=52,1,hits=1/30,1,gold absent (contradicts by alternative),1
hotpotqa_0107,hotpotqa,1,len=50,1,hits=8/22,1,gold absent (contradicts by alternative),1
hotpotqa_0909,hotpotqa,1,len=48,1,hits=7/34,1,gold absent (contradicts by alternative),1
hotpotqa_0631,hotpotqa,1,len=47,1,hits=3/19,1,gold absent (contradicts by alternative),1
musique_0413,musique,1,len=47,1,hits=4/18,1,gold absent (contradicts by alternative),1
hotpotqa_0799,hotpotqa,1,len=44,1,hits=3/14,0,gold appears affirmatively,0
hotpotqa_0210,hotpotqa,1,len=33,1,hits=4/21,1,gold absent (contradicts by alternative),1
musique_0837,musique,1,len=53,1,hits=5/26,1,gold absent (contradicts by alternative),1
musique_0351,musique,1,len=53,1,hits=6/23,1,gold absent (contradicts by alternative),1
musique_0467,musique,1,len=43,1,hits=1/19,1,gold absent (contradicts by alternative),1
squad_0405,squad,1,len=44,0,hits=0/35,1,gold absent (contradicts by alternative),0
musique_0312,musique,1,len=43,1,hits=4/15,1,gold absent (contradicts by alternative),1
musique_0070,musique,1,len=63,1,hits=3/26,1,gold absent (contradicts by alternative),1
squad_0217,squad,1,len=42,1,hits=4/9,1,gold absent (contradicts by alternative),1
musique_0300,musique,1,len=48,1,hits=4/19,1,gold absent (contradicts by alternative),1
squad_0133,squad,1,len=45,1,hits=4/11,1,gold absent (contradicts by alternative),1
hotpotqa_0097,hotpotqa,1,len=43,1,hits=3/24,1,gold absent (contradicts by alternative),1
musique_0426,musique,1,len=50,1,hits=2/29,1,gold absent (contradicts by alternative),1
hotpotqa_0905,hotpotqa,1,len=51,1,hits=4/24,1,gold absent (contradicts by alternative),1
squad_0460,squad,1,len=40,1,hits=2/22,1,gold absent (contradicts by alternative),1
musique_0090,musique,1,len=37,1,hits=1/27,1,gold absent (contradicts by alternative),1
musique_0382,musique,1,len=47,1,hits=1/32,1,gold absent (contradicts by alternative),1
musique_0828,musique,1,len=42,1,hits=2/42,1,gold absent (contradicts by alternative),1
hotpotqa_0070,hotpotqa,1,len=45,1,hits=1/17,1,gold absent (contradicts by alternative),1
musique_0463,musique,1,len=42,1,hits=3/27,1,gold absent (contradicts by alternative),1
hotpotqa_0443,hotpotqa,1,len=46,1,hits=2/8,1,gold absent (contradicts by alternative),1
hotpotqa_0364,hotpotqa,1,len=33,1,hits=5/22,1,gold absent (contradicts by alternative),1
squad_0299,squad,1,len=43,0,hits=0/21,1,gold absent (contradicts by alternative),0
hotpotqa_0902,hotpotqa,1,len=41,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0314,hotpotqa,1,len=53,1,hits=4/14,1,gold absent (contradicts by alternative),1
squad_0244,squad,1,len=49,1,hits=4/16,1,gold absent (contradicts by alternative),1
musique_0387,musique,1,len=38,1,hits=6/14,1,gold absent (contradicts by alternative),1
hotpotqa_0022,hotpotqa,1,len=36,1,hits=4/17,0,gold appears affirmatively,0
musique_0563,musique,1,len=48,1,hits=1/17,1,gold absent (contradicts by alternative),1
musique_0375,musique,1,len=48,1,hits=1/20,1,gold absent (contradicts by alternative),1
hotpotqa_0158,hotpotqa,1,len=40,1,hits=3/21,1,gold absent (contradicts by alternative),1
squad_0273,squad,1,len=52,0,hits=0/18,1,gold absent (contradicts by alternative),0
squad_0413,squad,1,len=51,1,hits=2/36,1,gold absent (contradicts by alternative),1
musique_0518,musique,1,len=45,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0094,musique,1,len=43,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0254,hotpotqa,1,len=46,1,hits=2/24,1,gold absent (contradicts by alternative),1
hotpotqa_0602,hotpotqa,1,len=52,1,hits=4/10,1,gold absent (contradicts by alternative),1
hotpotqa_0362,hotpotqa,1,len=55,1,hits=5/30,1,gold absent (contradicts by alternative),1
hotpotqa_0205,hotpotqa,1,len=46,1,hits=7/18,1,gold absent (contradicts by alternative),1
musique_0243,musique,1,len=43,1,hits=3/22,1,gold absent (contradicts by alternative),1
hotpotqa_0036,hotpotqa,1,len=46,1,hits=7/9,1,gold negated,1
musique_0717,musique,1,len=49,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0349,hotpotqa,1,len=47,1,hits=4/13,1,gold absent (contradicts by alternative),1
hotpotqa_0330,hotpotqa,1,len=51,1,hits=4/24,1,gold absent (contradicts by alternative),1
musique_0723,musique,1,len=48,1,hits=2/28,1,gold absent (contradicts by alternative),1
hotpotqa_0571,hotpotqa,1,len=50,1,hits=5/23,1,gold absent (contradicts by alternative),1
musique_0680,musique,1,len=46,1,hits=4/32,1,gold absent (contradicts by alternative),1
hotpotqa_0964,hotpotqa,1,len=60,1,hits=6/26,1,gold absent (contradicts by alternative),1
hotpotqa_0287,hotpotqa,1,len=44,1,hits=3/12,1,gold absent (contradicts by alternative),1
musique_0792,musique,1,len=47,1,hits=3/25,1,gold absent (contradicts by alternative),1
hotpotqa_0992,hotpotqa,1,len=58,1,hits=1/17,1,gold absent (contradicts by alternative),1
hotpotqa_0338,hotpotqa,1,len=42,1,hits=4/27,1,gold absent (contradicts by alternative),1
hotpotqa_0279,hotpotqa,1,len=47,1,hits=3/34,1,gold absent (contradicts by alternative),1
squad_0204,squad,1,len=45,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0985,musique,1,len=49,1,hits=5/27,1,gold absent (contradicts by alternative),1
squad_0300,squad,1,len=40,0,hits=0/21,1,gold absent (contradicts by alternative),0
musique_0339,musique,1,len=50,1,hits=3/22,1,gold absent (contradicts by alternative),1
hotpotqa_0559,hotpotqa,1,len=56,1,hits=2/14,0,gold appears affirmatively,0
hotpotqa_0469,hotpotqa,1,len=47,1,hits=3/23,1,gold absent (contradicts by alternative),1
musique_0026,musique,1,len=37,1,hits=3/15,1,gold absent (contradicts by alternative),1
squad_0473,squad,1,len=64,1,hits=9/24,1,gold absent (contradicts by alternative),1
hotpotqa_0154,hotpotqa,1,len=51,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0624,musique,1,len=49,1,hits=5/12,1,gold absent (contradicts by alternative),1
squad_0404,squad,1,len=46,1,hits=2/35,1,gold absent (contradicts by alternative),1
squad_0206,squad,1,len=48,1,hits=2/5,1,gold absent (contradicts by alternative),1
musique_0407,musique,1,len=43,1,hits=4/15,1,gold absent (contradicts by alternative),1
squad_0173,squad,1,len=38,1,hits=4/11,1,gold absent (contradicts by alternative),1
musique_0891,musique,1,len=46,1,hits=3/16,1,gold absent (contradicts by alternative),1
hotpotqa_0299,hotpotqa,1,len=55,1,hits=3/15,1,gold absent (contradicts by alternative),1
squad_0156,squad,1,len=37,1,hits=3/15,1,gold absent (contradicts by alternative),1
musique_0893,musique,1,len=48,1,hits=3/11,1,gold absent (contradicts by alternative),1
hotpotqa_0182,hotpotqa,1,len=43,1,hits=6/12,1,gold absent (contradicts by alternative),1
hotpotqa_0849,hotpotqa,1,len=54,1,hits=4/36,1,gold absent (contradicts by alternative),1
musique_0035,musique,1,len=48,1,hits=5/17,1,gold absent (contradicts by alternative),1
hotpotqa_0675,hotpotqa,1,len=44,1,hits=5/15,1,gold absent (contradicts by alternative),1
squad_0262,squad,1,len=52,1,hits=4/20,1,gold absent (contradicts by alternative),1
musique_0679,musique,1,len=54,1,hits=3/18,1,gold negated,1
squad_0180,squad,1,len=53,1,hits=3/21,1,gold absent (contradicts by alternative),1
squad_0066,squad,1,len=47,1,hits=5/19,1,gold absent (contradicts by alternative),1
hotpotqa_0430,hotpotqa,1,len=45,1,hits=5/26,1,gold absent (contradicts by alternative),1
hotpotqa_0313,hotpotqa,1,len=46,1,hits=4/23,1,gold absent (contradicts by alternative),1
squad_0425,squad,1,len=43,1,hits=1/17,1,gold absent (contradicts by alternative),1
hotpotqa_0496,hotpotqa,1,len=49,1,hits=4/13,1,gold absent (contradicts by alternative),1
musique_0684,musique,1,len=48,1,hits=2/47,1,gold absent (contradicts by alternative),1
squad_0021,squad,1,len=47,1,hits=4/11,1,gold negated,1
hotpotqa_0889,hotpotqa,1,len=54,1,hits=5/25,1,gold absent (contradicts by alternative),1
hotpotqa_0273,hotpotqa,1,len=52,1,hits=5/21,1,gold absent (contradicts by alternative),1
musique_0195,musique,1,len=45,1,hits=1/20,1,gold absent (contradicts by alternative),1
musique_0121,musique,1,len=40,1,hits=3/20,1,gold absent (contradicts by alternative),1
hotpotqa_0646,hotpotqa,1,len=43,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0981,hotpotqa,1,len=55,1,hits=7/14,1,gold absent (contradicts by alternative),1
hotpotqa_0178,hotpotqa,1,len=46,1,hits=6/23,1,gold absent (contradicts by alternative),1
musique_0611,musique,1,len=45,1,hits=4/22,1,gold absent (contradicts by alternative),1
hotpotqa_0391,hotpotqa,1,len=55,1,hits=4/22,1,gold absent (contradicts by alternative),1
hotpotqa_0751,hotpotqa,1,len=52,1,hits=6/29,1,gold absent (contradicts by alternative),1
musique_0575,musique,1,len=48,1,hits=2/9,1,gold absent (contradicts by alternative),1
musique_0875,musique,1,len=37,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0769,musique,1,len=49,1,hits=3/23,1,gold absent (contradicts by alternative),1
squad_0252,squad,1,len=50,1,hits=1/28,1,gold absent (contradicts by alternative),1
musique_0020,musique,1,len=43,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0700,musique,1,len=55,1,hits=3/28,1,gold absent (contradicts by alternative),1
hotpotqa_0717,hotpotqa,1,len=50,1,hits=6/25,1,gold absent (contradicts by alternative),1
squad_0137,squad,1,len=43,1,hits=6/11,1,gold absent (contradicts by alternative),1
musique_0218,musique,1,len=44,1,hits=3/15,1,gold absent (contradicts by alternative),1
musique_0420,musique,1,len=45,1,hits=4/34,1,gold absent (contradicts by alternative),1
musique_0869,musique,1,len=45,1,hits=4/40,1,gold absent (contradicts by alternative),1
musique_0179,musique,1,len=43,1,hits=6/16,1,gold absent (contradicts by alternative),1
hotpotqa_0373,hotpotqa,1,len=50,1,hits=4/17,1,gold absent (contradicts by alternative),1
hotpotqa_0160,hotpotqa,1,len=47,1,hits=4/25,1,gold negated,1
musique_0895,musique,1,len=51,1,hits=6/21,1,gold negated,1
musique_0884,musique,1,len=46,1,hits=1/23,1,gold absent (contradicts by alternative),1
squad_0010,squad,1,len=40,1,hits=3/21,1,gold absent (contradicts by alternative),1
musique_0347,musique,1,len=51,1,hits=5/14,1,gold absent (contradicts by alternative),1
musique_0011,musique,1,len=53,1,hits=4/18,1,gold absent (contradicts by alternative),1
musique_0635,musique,1,len=52,1,hits=4/36,1,gold absent (contradicts by alternative),1
hotpotqa_0262,hotpotqa,1,len=52,1,hits=6/26,1,gold absent (contradicts by alternative),1
musique_0825,musique,1,len=44,1,hits=1/10,1,gold absent (contradicts by alternative),1
hotpotqa_0584,hotpotqa,1,len=41,1,hits=5/23,1,gold absent (contradicts by alternative),1
hotpotqa_0030,hotpotqa,1,len=50,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0826,hotpotqa,1,len=53,1,hits=5/22,1,gold absent (contradicts by alternative),1
musique_0128,musique,1,len=47,1,hits=2/46,1,gold absent (contradicts by alternative),1
musique_0879,musique,1,len=39,1,hits=2/18,1,gold absent (contradicts by alternative),1
squad_0058,squad,1,len=41,1,hits=2/11,1,gold absent (contradicts by alternative),1
squad_0287,squad,1,len=48,0,hits=0/17,1,gold absent (contradicts by alternative),0
musique_0271,musique,1,len=49,1,hits=4/14,1,gold negated,1
hotpotqa_0650,hotpotqa,1,len=38,1,hits=4/9,1,gold absent (contradicts by alternative),1
squad_0167,squad,1,len=42,1,hits=3/11,1,gold absent (contradicts by alternative),1
musique_0770,musique,1,len=42,1,hits=5/21,1,gold absent (contradicts by alternative),1
musique_0268,musique,1,len=39,1,hits=3/22,1,gold absent (contradicts by alternative),1
hotpotqa_0842,hotpotqa,1,len=41,1,hits=3/16,1,gold absent (contradicts by alternative),1
hotpotqa_0532,hotpotqa,1,len=53,1,hits=3/26,1,gold absent (contradicts by alternative),1
hotpotqa_0845,hotpotqa,1,len=49,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0593,musique,1,len=32,1,hits=4/46,1,gold negated,1
hotpotqa_0281,hotpotqa,1,len=45,1,hits=3/19,1,gold absent (contradicts by alternative),1
musique_0958,musique,1,len=51,1,hits=1/16,1,gold absent (contradicts by alternative),1
musique_0713,musique,1,len=44,1,hits=2/20,0,gold appears affirmatively,0
hotpotqa_0528,hotpotqa,1,len=40,1,hits=3/33,1,gold absent (contradicts by alternative),1
hotpotqa_0453,hotpotqa,1,len=42,1,hits=5/20,1,gold absent (contradicts by alternative),1
squad_0279,squad,1,len=46,1,hits=3/18,1,gold absent (contradicts by alternative),1
squad_0174,squad,1,len=47,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0682,musique,1,len=44,1,hits=1/18,1,gold absent (contradicts by alternative),1
musique_0338,musique,1,len=53,1,hits=5/17,1,gold absent (contradicts by alternative),1
hotpotqa_0703,hotpotqa,1,len=57,1,hits=6/19,1,gold absent (contradicts by alternative),1
hotpotqa_0045,hotpotqa,1,len=40,1,hits=5/14,1,gold absent (contradicts by alternative),1
squad_0123,squad,1,len=53,1,hits=2/19,1,gold absent (contradicts by alternative),1
musique_0509,musique,1,len=37,1,hits=3/26,1,gold absent (contradicts by alternative),1
hotpotqa_0235,hotpotqa,1,len=44,1,hits=8/27,1,gold absent (contradicts by alternative),1
musique_0862,musique,1,len=46,1,hits=4/37,1,gold absent (contradicts by alternative),1
hotpotqa_0286,hotpotqa,1,len=54,1,hits=2/16,1,gold absent (contradicts by alternative),1
squad_0147,squad,1,len=50,1,hits=3/14,1,gold absent (contradicts by alternative),1
squad_0426,squad,1,len=41,1,hits=1/18,1,gold absent (contradicts by alternative),1
squad_0475,squad,1,len=50,0,hits=0/23,1,gold absent (contradicts by alternative),0
hotpotqa_0843,hotpotqa,1,len=58,1,hits=10/18,1,gold absent (contradicts by alternative),1
musique_0162,musique,1,len=41,1,hits=2/32,1,gold absent (contradicts by alternative),1
musique_0580,musique,1,len=50,1,hits=5/11,1,gold absent (contradicts by alternative),1
hotpotqa_0284,hotpotqa,1,len=42,1,hits=5/24,1,gold absent (contradicts by alternative),1
squad_0365,squad,1,len=38,0,hits=0/13,1,gold absent (contradicts by alternative),0
hotpotqa_0764,hotpotqa,1,len=49,1,hits=4/19,1,gold absent (contradicts by alternative),1
hotpotqa_0109,hotpotqa,1,len=54,1,hits=3/17,1,gold absent (contradicts by alternative),1
squad_0001,squad,1,len=45,1,hits=3/21,1,gold absent (contradicts by alternative),1
squad_0178,squad,1,len=38,1,hits=1/17,1,gold absent (contradicts by alternative),1
hotpotqa_0727,hotpotqa,1,len=52,1,hits=3/16,1,gold absent (contradicts by alternative),1
hotpotqa_0427,hotpotqa,1,len=59,1,hits=4/22,1,gold absent (contradicts by alternative),1
hotpotqa_0702,hotpotqa,1,len=47,1,hits=3/27,1,gold absent (contradicts by alternative),1
hotpotqa_0381,hotpotqa,1,len=50,1,hits=7/19,1,gold absent (contradicts by alternative),1
musique_0247,musique,1,len=40,1,hits=3/30,1,gold absent (contradicts by alternative),1
musique_0849,musique,1,len=47,1,hits=2/28,1,gold absent (contradicts by alternative),1
squad_0399,squad,1,len=45,1,hits=3/35,1,gold absent (contradicts by alternative),1
hotpotqa_0444,hotpotqa,1,len=35,1,hits=2/14,1,gold absent (contradicts by alternative),1
musique_0944,musique,1,len=41,1,hits=4/17,1,gold absent (contradicts by alternative),1
hotpotqa_0771,hotpotqa,1,len=51,1,hits=7/14,1,gold absent (contradicts by alternative),1
musique_0582,musique,1,len=46,1,hits=3/10,1,gold absent (contradicts by alternative),1
hotpotqa_0260,hotpotqa,1,len=55,1,hits=3/11,1,gold absent (contradicts by alternative),1
musique_0600,musique,1,len=44,1,hits=7/32,1,gold absent (contradicts by alternative),1
hotpotqa_0836,hotpotqa,1,len=45,1,hits=4/26,1,gold absent (contradicts by alternative),1
musique_0561,musique,1,len=40,1,hits=3/45,1,gold absent (contradicts by alternative),1
musique_0601,musique,1,len=41,1,hits=3/12,1,gold absent (contradicts by alternative),1
musique_0352,musique,1,len=48,1,hits=4/39,1,gold absent (contradicts by alternative),1
hotpotqa_0629,hotpotqa,1,len=46,1,hits=3/29,1,gold absent (contradicts by alternative),1
squad_0192,squad,1,len=52,1,hits=2/12,1,gold absent (contradicts by alternative),1
hotpotqa_0131,hotpotqa,1,len=39,1,hits=2/15,1,gold absent (contradicts by alternative),1
hotpotqa_0095,hotpotqa,1,len=54,1,hits=9/24,1,gold absent (contradicts by alternative),1
musique_0335,musique,1,len=42,1,hits=1/21,1,gold absent (contradicts by alternative),1
squad_0401,squad,1,len=42,1,hits=3/34,1,gold absent (contradicts by alternative),1
musique_0652,musique,1,len=43,1,hits=6/35,1,gold absent (contradicts by alternative),1
musique_0743,musique,1,len=44,1,hits=2/11,1,gold absent (contradicts by alternative),1
musique_0716,musique,1,len=50,1,hits=1/25,1,gold absent (contradicts by alternative),1
hotpotqa_0923,hotpotqa,0,len=21,1,hits=3/15,1,gold absent (contradicts by alternative),0
squad_0358,squad,1,len=53,1,hits=2/33,1,gold absent (contradicts by alternative),1
musique_0452,musique,1,len=61,1,hits=4/13,1,gold absent (contradicts by alternative),1
squad_0047,squad,1,len=41,1,hits=5/23,1,gold absent (contradicts by alternative),1
hotpotqa_0039,hotpotqa,1,len=46,1,hits=3/19,1,gold absent (contradicts by alternative),1
musique_0251,musique,1,len=43,1,hits=3/22,1,gold absent (contradicts by alternative),1
hotpotqa_0525,hotpotqa,1,len=51,1,hits=2/29,1,gold absent (contradicts by alternative),1
hotpotqa_0569,hotpotqa,1,len=53,1,hits=3/21,1,gold absent (contradicts by alternative),1
musique_0534,musique,1,len=50,1,hits=1/81,1,gold absent (contradicts by alternative),1
hotpotqa_0123,hotpotqa,1,len=37,1,hits=4/17,0,gold appears affirmatively,0
musique_0843,musique,1,len=40,1,hits=5/16,1,gold absent (contradicts by alternative),1
musique_0796,musique,1,len=56,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0858,hotpotqa,1,len=53,1,hits=5/27,1,gold negated,1
musique_0710,musique,1,len=51,1,hits=2/38,1,gold absent (contradicts by alternative),1
musique_0756,musique,1,len=48,1,hits=8/23,1,gold absent (contradicts by alternative),1
hotpotqa_0769,hotpotqa,1,len=39,1,hits=5/25,1,gold absent (contradicts by alternative),1
musique_0282,musique,1,len=49,1,hits=4/9,1,gold absent (contradicts by alternative),1
hotpotqa_0351,hotpotqa,1,len=45,1,hits=6/19,1,gold absent (contradicts by alternative),1
musique_0395,musique,1,len=54,1,hits=4/58,1,gold absent (contradicts by alternative),1
musique_0889,musique,1,len=39,1,hits=4/35,1,gold absent (contradicts by alternative),1
musique_0919,musique,1,len=53,1,hits=2/24,1,gold absent (contradicts by alternative),1
squad_0112,squad,1,len=54,1,hits=2/18,1,gold absent (contradicts by alternative),1
squad_0250,squad,1,len=48,1,hits=1/27,1,gold absent (contradicts by alternative),1
musique_0943,musique,1,len=58,1,hits=1/30,1,gold absent (contradicts by alternative),1
hotpotqa_0859,hotpotqa,1,len=53,1,hits=4/17,1,gold absent (contradicts by alternative),1
hotpotqa_0929,hotpotqa,1,len=33,1,hits=3/27,1,gold absent (contradicts by alternative),1
squad_0242,squad,1,len=45,1,hits=4/24,1,gold absent (contradicts by alternative),1
musique_0628,musique,1,len=42,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0611,hotpotqa,1,len=42,1,hits=2/22,1,gold negated,1
squad_0099,squad,1,len=52,1,hits=5/19,1,gold absent (contradicts by alternative),1
musique_0933,musique,1,len=39,1,hits=4/13,1,gold absent (contradicts by alternative),1
hotpotqa_0048,hotpotqa,1,len=50,1,hits=3/20,0,gold appears affirmatively,0
musique_0661,musique,1,len=45,1,hits=3/41,1,gold absent (contradicts by alternative),1
musique_0654,musique,1,len=42,1,hits=5/15,1,gold absent (contradicts by alternative),1
musique_0419,musique,1,len=45,1,hits=4/28,1,gold absent (contradicts by alternative),1
musique_0154,musique,1,len=42,1,hits=3/19,1,gold negated,1
musique_0226,musique,1,len=57,1,hits=2/19,1,gold absent (contradicts by alternative),1
hotpotqa_0034,hotpotqa,1,len=46,1,hits=3/11,1,gold absent (contradicts by alternative),1
musique_0069,musique,1,len=55,1,hits=3/14,1,gold negated,1
squad_0224,squad,1,len=44,1,hits=3/23,1,gold absent (contradicts by alternative),1
hotpotqa_0564,hotpotqa,1,len=52,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0780,hotpotqa,1,len=40,1,hits=7/18,1,gold negated,1
musique_0124,musique,1,len=35,1,hits=5/29,1,gold absent (contradicts by alternative),1
musique_0239,musique,1,len=36,1,hits=5/17,1,gold absent (contradicts by alternative),1
musique_0024,musique,1,len=47,1,hits=1/19,1,gold absent (contradicts by alternative),1
musique_0348,musique,1,len=42,0,hits=0/29,1,gold absent (contradicts by alternative),0
hotpotqa_0805,hotpotqa,1,len=47,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0367,musique,1,len=55,1,hits=3/23,1,gold absent (contradicts by alternative),1
squad_0412,squad,1,len=49,1,hits=1/37,1,gold absent (contradicts by alternative),1
hotpotqa_0156,hotpotqa,1,len=42,1,hits=3/21,1,gold absent (contradicts by alternative),1
musique_0475,musique,1,len=52,1,hits=4/13,1,gold absent (contradicts by alternative),1
hotpotqa_0292,hotpotqa,1,len=42,1,hits=2/11,1,gold absent (contradicts by alternative),1
